url,symbol,tags,transaction_date,shareholder_name,number_of_stock,value,price_per_share,transaction_type,shares_before,shares_before_percentage,shares_after,shares_after_percentage,title,body,sector,sub_sector,holder_type,issuer_name,circumstances_desc,circumstances_raw,source_is_manual
https://links.sgx.com/1.0.0/corporate-announcements/GPJA6PPLLJC7CCD4/896778__eFORM3V2_LL.pdf,43F,['divestment'],2026-07-17,Levin Lee Keng Weng,3000000,48000.0,0.016,sell,63000000,0.1251,60000000,0.1192,Levin Lee Keng Weng sells shares of AcroMeta Group Ltd,"Levin Lee Keng Weng sold 3,000,000.0 shares of AcroMeta Group Ltd. This decreases their holdings from 63,000,000.0 to 60,000,000.0 shares.",industrials,engineering-construction-building-products,insider,AcroMeta Group Ltd,,"{'page': 7, 'results': {'acquisition': {'Securities via market transaction': False, 'Securities via off-market transaction': False, 'Securities via physical settlement': False, 'Securities pursuant to rights issue': False, 'Securities via a placement': False, 'Securities following conversion/exercise': False, 'Securities as part of management': None}, 'disposal': {'Securities via market transaction': True, 'Securities via off-market transaction': False}, 'other_circumstances': {'Acceptance of take-over offer': False, 'Acceptance of employee share options/share awards': None, 'Vesting of share awards': None, 'Exercise of employee share options': None, 'Acceptance of take-over offer for Listed Issuer': False, 'Corporate action by Listed Issuer': {'checked': False, 'description': None}}, 'others_specify': {'checked': False, 'description': None}}}",False
https://links.sgx.com/1.0.0/corporate-announcements/6AO7ETG4U0HL6UOJ/898415__Form%201-Vesting%20of%20share%20awards-MP.pdf,Z59,Yoma Strategic Holdings Ltd,industrials,conglomerates-holdings,Pun Chi Tung Melvyn,insider,2026-08-03,,,,award,['employee-share-plan'],,26467800,26467800,0.011,0.011,27147800,27147800,0.0113,0.0113,0.0003,Pun Chi Tung Melvyn was awarded shares of Yoma Strategic Holdings Ltd,"Pun Chi Tung Melvyn was awarded shares of Yoma Strategic Holdings Ltd. This increases their holdings from 26,467,800 to 27,147,800 shares."
https://links.sgx.com/1.0.0/corporate-announcements/5HMFMCDUNZNUS1WL/898407__ZHANG%20YE%20-%20Form%201_20260803-final.pdf,,,,,ZHANG YE,insider,2026-08-03,738100.0,16976.0,0.023,buy,['investment'],,481574489,15723500,0.5331,0.0174,482312589,16461600,0.5339,0.0182,0.0008,Zhang Ye buys shares of None,"Zhang Ye bought 738,100 shares of None. This increases their holdings from 481,574,489 to 482,312,589 shares."
https://links.sgx.com/1.0.0/corporate-announcements/MY1M4PMLS2CA25CL/898621__vF%20-%20Hildrics%20VCC%20-%20eFORM3V2.pdf,1D1,UnUsUaL Ltd,communication-services,media-entertainment,HILDRICS ASIA GROWTH FUND VCC,institution,2026-08-03,18162261.0,417732.0,0.023,buy,['investment'],,64380000,64380000,0.0631,0.0631,82542261,82542261,0.0809,0.0809,0.0178,Hildrics Asia Growth Fund Vcc buys shares of UnUsUaL Ltd,"Hildrics Asia Growth Fund Vcc bought 18,162,261 shares of UnUsUaL Ltd. This increases their holdings from 64,380,000 to 82,542,261 shares."
https://links.sgx.com/1.0.0/corporate-announcements/KZXRCZXXW6IMWEQJ/898619__Form%203%20-%20UMPL_final.pdf,1D1,UnUsUaL Ltd,communication-services,media-entertainment,UnUsUaL Management Pte. Ltd.,institution,2026-08-03,18162261.0,417732.003,0.023,sell,['divestment'],"

Awareness-date explanation: Not applicable.

Deemed-interest circumstances: Not applicable.

Shareholder relationship: mm2 Asia Ltd owns 51% direct interest in UnUsUal Management Pte Ltd.",641203041,641203041,0.6285,0.6285,623040780,623040780,0.6107,0.6107,0.0178,Unusual Management Pte. Ltd. sells shares of UnUsUaL Ltd,"Unusual Management Pte. Ltd. sold 18,162,261.0 shares of UnUsUaL Ltd. This decreases their holdings from 641,203,041 to 623,040,780 shares."
https://links.sgx.com/1.0.0/corporate-announcements/V9SCCOIMJY155HYW/898542__eFORM1V2%20Final_TKC%20Aug%202026.pdf,BDA,PNE Industries Ltd,technology,hardware-electronics,TAN KOON CHWEE,insider,2026-08-03,132400.0,51636.0,0.39,buy,['investment'],,9484175,9484175,0.113,0.113,9616575,9616575,0.1146,0.1146,0.0016,Tan Koon Chwee buys shares of PNE Industries Ltd,"Tan Koon Chwee bought 132,400 shares of PNE Industries Ltd. This increases their holdings from 9,484,175 to 9,616,575 shares."
https://links.sgx.com/1.0.0/corporate-announcements/V318GW8U4RBBB4Q2/898847__Form%201%20-%20Tang%20Ying%20-%20Final.pdf,,,,,Tang Ying,insider,2026-08-05,5050800,2676924,0.53,buy,['investment'],,78050000,78050000,0.517,0.517,83100800,83100800,0.5502,0.5502,0.0332,Tang Ying buys shares of None,"Tang Ying bought 5,050,800 shares of None. This increases their holdings from 78,050,000 to 83,100,800 shares."
https://links.sgx.com/1.0.0/corporate-announcements/K7RQJJRKRFC7D6Y4/898729__eFORM1V2%20Jessie%2020260805.pdf,OTX,Medinex Ltd,healthcare,healthcare-facilities-services,Jessie Low Mui Choo,insider,2026-08-05,400000,92000,0.23,buy,['investment'],,28933140,28543140,0.215,0.2121,29333140,28943140,0.218,0.2151,0.003,Jessie Low Mui Choo buys shares of Medinex Ltd,"Jessie Low Mui Choo bought 400,000 shares of Medinex Ltd. This increases their holdings from 28,933,140 to 29,333,140 shares."
https://links.sgx.com/1.0.0/corporate-announcements/2SRRVCWOOXHZDYWC/898703__eFORM1V2-Wayne-5%20Aug%2026-final.pdf,5AB,Trek 2000 International Ltd,technology,communication-instruments,"Tan Joon Yong, Wayne",insider,2026-08-05,1000000,43000,0.043,buy,['employee-share-plan'],,65000000,63160750,0.2139,0.2078,66000000,64160750,0.2137,0.2077,0.0002,"Tan Joon Yong, Wayne buys shares of Trek 2000 International Ltd","Tan Joon Yong, Wayne bought 1,000,000 shares of Trek 2000 International Ltd. This increases their holdings from 65,000,000 to 66,000,000 shares."
https://links.sgx.com/1.0.0/corporate-announcements/YSWK9NC42MC96SM1/898690__Form%201%20-%20Mae%20Heng%20-%20Final.pdf,,,,,Heng Su-Ling Mae,insider,2026-08-05,50000,26500,0.53,buy,[],IPO subscription Table 1. Change in respect of  ordinary voting shares/units  of Listed Issuer Immediately before the transaction Direct Interest Deemed Interest Total,0,0,0.0,0.0,50000,50000,0.0003,0.0003,0.0003,Heng Su-Ling Mae buys shares of None,"Heng Su-Ling Mae bought 50,000 shares of None. This increases their holdings from 0 to 50,000 shares."
https://links.sgx.com/1.0.0/corporate-announcements/9Q3V4Q0CIUBQ1QHI/898910__Form%203%20-%20Vimesh%202026-08-05%20Final.pdf,NXR,iWOW Technology Ltd,technology,software-it-services,Mehta Vimesh Piyush,insider,2026-08-05,11240000,2529000,0.225,sell,['divestment'],,26740000,26740000,0.0756,0.0756,15500000,15500000,0.0438,0.0438,0.0318,Mehta Vimesh Piyush sells shares of iWOW Technology Ltd,"Mehta Vimesh Piyush sold 11,240,000 shares of iWOW Technology Ltd. This decreases their holdings from 26,740,000 to 15,500,000 shares."
https://links.sgx.com/1.0.0/corporate-announcements/V318GW8U4RBBB4Q2/898847__Form%201%20-%20Tang%20Ying%20-%20Final.pdf,,,,,Tang Ying,insider,2026-08-05,5050800,2676924,0.53,buy,['investment'],,78050000,78050000,0.517,0.517,83100800,83100800,0.5502,0.5502,0.0332,Tang Ying buys shares of None,"Tang Ying bought 5,050,800 shares of None. This increases their holdings from 78,050,000 to 83,100,800 shares."
